Erinaceus europaeus, Capillariasis - extraintestinal, Iran
Erinaceus europaeus, Cryptosporidiosis, Czech Republic
Erinaceus europaeus, Cryptosporidiosis, Germany
Erinaceus europaeus, Cryptosporidiosis, United Kingdom
Erinaceus europaeus, Leptospirosis, Austria
Erinaceus europaeus, Leptospirosis, Azores
Erinaceus europaeus, Leptospirosis, Belgium
Erinaceus europaeus, Leptospirosis, Portugal
Erinaceus europaeus, Lyme disease, Worldwide
Erinaceus europaeus, Lyme disease, Germany
Erinaceus europaeus, Lyme disease, Switzerland
Erinaceus europaeus, MERS Coronavirus infection, Worldwide
Erinaceus europaeus, MERS Coronavirus infection, Germany
Erinaceus europaeus, Q-fever, Austria
Erinaceus europaeus, Rickettsia felis infection, France
Erinaceus europaeus, Severe fever with thrombocytopenia syndrome, China
Erinaceus europaeus, Spotted fevers - Old World, France
Erinaceus roumanicus, Anaplasmosis, Hungary
Erinaceus roumanicus, Ehrlichiosis - human monocytic, Worldwide
Erinaceus roumanicus, Ehrlichiosis - human monocytic, Hungary
Erythrocebus patas, Melioidosis, Puerto Rico
Erythrocebus patas, Tularemia, Hungary
Erythrocebus patas, Crimean-Congo hemorrhagic fever, Guinea
Erythrocebus patas, Zika, Senegal
Eulemur albifrons, Baylisascariasis, Worldwide
Eulemur albifrons, Baylisascariasis, Spain
Eulemur albifrons, Toxoplasmosis, Worldwide
Eulemur albifrons, Toxoplasmosis, Madagascar
Eulemur fulvus, Rift Valley fever, Comoros
Eulemur fulvus, Toxoplasmosis, Worldwide
Eulemur fulvus, Toxoplasmosis, Madagascar
Eulemur macaco, Toxoplasmosis, United States
Eumetopias jubatus, Q-fever, Worldwide
Eumetopias jubatus, Q-fever, United States
Eumops bonariensis, Histoplasmosis, Argentina
Eumops glaucinus, Histoplasmosis, Brazil
Euphractus sexcinctus, Leprosy, Brazil
Euphractus sexcinctus, Leptospirosis, Brazil
Euphractus sexcinctus, Toxoplasmosis, Brazil
Euphractus sexcinctus, Trypanosomiasis - American, Argentina
Felis catus, Bartonellosis - cat borne, Egypt
Felis catus, Toxoplasmosis, United States
Felis catus, Dipylidiasis, Romania
Felis catus, Dirofilariasis, China
Felis catus, Dirofilariasis, Egypt
Felis catus, Echinococcosis - multilocular, France
Felis catus, Giardiasis, Australia
Felis catus, Leishmaniasis - mucocutaneous, Worldwide
Felis catus, Leishmaniasis - mucocutaneous, Brazil
Felis catus, Toxocariasis, Romania
Felis catus, Toxocariasis, Spain
Felis catus, Toxoplasmosis, Brazil
Felis catus, Toxoplasmosis, China
Felis catus, Toxoplasmosis, Egypt
Felis catus, Toxoplasmosis, Ethiopia
Felis catus, Toxoplasmosis, Romania
Felis margarita, Toxoplasmosis, Qatar
Felis silvestris, Bartonellosis - cat borne, Spain
Felis silvestris, Toxocariasis, Italy
Felis silvestris, Bartonellosis - other systemic, Spain
Felis silvestris, Dirofilariasis, Serbia and Montenegro
Felis silvestris, Echinococcosis - multilocular, France
Felis silvestris, Leptospirosis, Sudan
Felis silvestris, Thelaziasis, Italy
Felis silvestris, Thelaziasis, Romania
Felis silvestris, Toxoplasmosis, Spain
Felis silvestris, Toxoplasmosis, United Arab Emirates
Galictis cuja, Dioctophyma renale infection, Brazil
Gazella dorcas, Rift Valley fever, Senegal
Genetta genetta, Leishmaniasis - visceral, Worldwide
Genetta genetta, Echinococcosis - multilocular, Tunisia
Genetta genetta, Echinococcosis - unilocular, Tunisia
Genetta genetta, Leishmaniasis - cutaneous, Sudan
Genetta genetta, Leishmaniasis - visceral, Ethiopia
Genetta genetta, Leishmaniasis - visceral, Spain
Genetta genetta, Leptospirosis, Spain
Genetta genetta, Toxoplasmosis, Spain
Genetta servalina, Trypanosomiasis - African, Cameroon
Gerbillus gerbillus, Relapsing fever, Libya
Gerbillus occiduus, Relapsing fever, Libya
Gerbillus pyramidum, Leishmaniasis - cutaneous, Egypt
Giraffa camelopardalis, Anaplasmosis, Worldwide
Giraffa camelopardalis, Anaplasmosis, China
Giraffa camelopardalis, Anaplasmosis, South Africa
Giraffa camelopardalis, Crimean-Congo hemorrhagic fever, South Africa
Giraffa camelopardalis, Crimean-Congo hemorrhagic fever, Zimbabwe
Giraffa camelopardalis, Pentastomiasis - Armillifer, South Africa
Giraffa camelopardalis, Pentastomiasis - Linguatula, South Africa
Giraffa camelopardalis, Toxoplasmosis, Zimbabwe
Giraffa camelopardalis, Trypanosomiasis - African, Worldwide
Glaucomys sabrinus, Anaplasmosis, United States
Glaucomys volans, Bartonellosis - other systemic, Worldwide
Glaucomys volans, Typhus - epidemic,
Glaucomys volans, Typhus - epidemic, Worldwide
Glaucomys volans, Anaplasmosis, Worldwide
Glaucomys volans, Typhus - epidemic, United States
Glis glis, Hantaviruses - Old World, Serbia and Montenegro
Glis glis, Lyme disease, Germany
Glossophaga soricina, Dengue, Mexico
Glossophaga soricina, Rabies, Brazil
Glossophaga soricina, Trypanosomiasis - American, Worldwide
Glossophaga soricina, Trypanosomiasis - American, Panama
Glossophaga soricina, Venezuelan equine encephalitis, Mexico
Gorilla beringei, Balantidiasis, Worldwide
Gorilla beringei, Balantidiasis, Rwanda
Gorilla beringei, Giardiasis, Worldwide
Gorilla beringei, Giardiasis, Rwanda
Gorilla beringei, Microsporidiosis, Rwanda
Gorilla beringei, Oesophagostomiasis, Uganda
Gorilla beringei, Trichuriasis, Rwanda
Gorilla gorilla, Balantidiasis, Cameroon
Gorilla gorilla, Dientamoeba fragilis infection, Cameroon
Gorilla gorilla, Microsporidiosis, Central African Republic
Gorilla gorilla, Reye's syndrome, Worldwide
Gorilla gorilla, Anthrax, Cameroon
Gorilla gorilla, Cryptosporidiosis, Congo
Gorilla gorilla, Cryptosporidiosis, Gabon
Gorilla gorilla, Cryptosporidiosis, Uganda
Gorilla gorilla, Dientamoeba fragilis infection, Worldwide
Gorilla gorilla, Giardiasis, Central African Republic
Gorilla gorilla, Giardiasis, Congo
Gorilla gorilla, Giardiasis, Gabon
Gorilla gorilla, Hookworm, Worldwide
Gorilla gorilla, Mammomonogamiasis, Central African Republic
Gorilla gorilla, Trichuriasis, Rwanda
Graomys griseoflavus, Hantavirus pulmonary syndrome, Paraguay
Gulo gulo, Toxoplasmosis, Canada
Halichoerus grypus, Anisakiasis, Canada
Halichoerus grypus, Campylobacteriosis, Scotland
Halichoerus grypus, Pseudocowpox, Worldwide
Halichoerus grypus, Salmonellosis, Scotland
Halichoerus grypus, Toxoplasmosis, Worldwide
Halichoerus grypus, Toxoplasmosis, France
Halichoerus grypus, Toxoplasmosis, United Kingdom
Haplonycteris fischeri, Ebola, Philippines
Hemiechinus auritus, Acanthocephalan infections, Worldwide
Hemiechinus auritus, Acanthocephalan infections, Iran
Herpestes ichneumon, Leishmaniasis - visceral, Spain
Herpestes ichneumon, Leishmaniasis - visceral, Sudan
Herpestes ichneumon, Leptospirosis, Spain
Herpestes ichneumon, Toxoplasmosis, Spain
Herpestes javanicus, Campylobacteriosis, Barbados
Herpestes javanicus, Rabies, Antigua and Barbuda
Herpestes javanicus, Salmonellosis, Barbados
Heterohyrax brucei, Leishmaniasis - cutaneous, Ethiopia
Heterohyrax brucei, Leishmaniasis - cutaneous, Worldwide
Heteromys anomalus, Leishmaniasis - cutaneous, Worldwide
Heteromys desmarestianus, Leishmaniasis - cutaneous, Belize
Heteromys desmarestianus, Leishmaniasis - cutaneous, Mexico
Heteromys gaumeri, Leptospirosis, Mexico
Hippopotamus amphibius, Anthrax, Zambia
Hippopotamus amphibius, Echinococcosis - unilocular, South Africa
Hippopotamus amphibius, Trypanosomiasis - African, Worldwide
Hipposideros armiger, Nipah virus infection, Worldwide
Hipposideros armiger, Nipah virus infection, China
Hipposideros armiger, Nipah virus infection, Vietnam
Hipposideros armiger, Rabies, Vietnam
Hipposideros caffer, Rift Valley fever, Guinea
Hipposideros cineraceus, Nipah virus infection, Vietnam
Hipposideros commersoni, Bartonellosis - other systemic, Kenya
Hipposideros commersoni, Rabies, Kenya
Hipposideros diadema, Ebola, Philippines
Hipposideros larvatus, Nipah virus infection, Thailand
Hipposideros larvatus, Nipah virus infection, Vietnam
Hipposideros larvatus, Rabies, Vietnam
Hipposideros lylei, Nipah virus infection, Thailand
Hipposideros pomona, Nipah virus infection, Worldwide
Hipposideros pomona, Nipah virus infection, China
Hipposideros pomona, SARS, China
Hipposideros pratti, SARS, China
Hipposideros ruber, Hepatitis B, Gabon
Hippotragus niger, Plague, Zimbabwe
Hippotragus niger, Tuberculosis, South Africa
Histiotus macrotus, Rabies, Chile
Histiotus velatus, Rabies, Brazil
Holochilus chacarius, Hantavirus pulmonary syndrome, Paraguay
Holochilus sciureus, Plague, Brazil
Hyaena hyaena, Echinococcosis - multilocular, Tunisia
Hyaena hyaena, Echinococcosis - unilocular, Tunisia
Hyaena hyaena, Pentastomiasis - Armillifer, Thailand
Hydrochoerus hydrochaeris, Leptospirosis, Brazil
Hydrochoerus hydrochaeris, Spotted fevers - New World, Brazil
Hydrochoerus hydrochaeris, Cryptosporidiosis, Brazil
Hydrochoerus hydrochaeris, Leishmaniasis - visceral, Brazil
Hydrochoerus hydrochaeris, Rabies, Argentina
Hydrochoerus hydrochaeris, Rabies, Brazil
Hydrochoerus hydrochaeris, Trypanosomiasis - American, Brazil
Hydropotes inermis, Anaplasmosis, Republic of Korea
Hydropotes inermis, Bartonellosis - other systemic, Republic of Korea
Hydropotes inermis, Brucellosis, Republic of Korea
Hydropotes inermis, Lyme disease, Republic of Korea
Hydropotes inermis, Q-fever, Republic of Korea
Hydropotes inermis, Tuberculosis, Republic of Korea
Hylobates lar, Angiostrongyliasis, Bahamas
Hylobates lar, Balantidiasis, Japan
Hypsignathus monstrosus, Ebola, Worldwide
Hypsignathus monstrosus, Ebola, Congo
Hypsignathus monstrosus, Ebola, Democratic Rep. of Congo
Hypsignathus monstrosus, Ebola, Gabon
Hypsignathus monstrosus, Ebola, Ghana
Hypsignathus monstrosus, Marburg virus disease, Congo
Hypsignathus monstrosus, Marburg virus disease, Gabon
Hypsugo cadornae, Nipah virus infection, Vietnam
Hystrix cristata, Toxoplasmosis, United States
Inia geoffrensis, Toxoplasmosis, Brazil
Kobus ellipsiprymnus, Rift Valley fever, Zimbabwe
Kobus ellipsiprymnus, Trypanosomiasis - African, Zambia
Kobus leche, Brucellosis, Zambia
Lagothrix lagotricha, Toxoplasmosis, Brazil
Lama glama, Toxoplasmosis, Argentina
Lama glama, Toxoplasmosis, Peru
Lasionycteris noctivagans, Rabies, United States
Lasionycteris noctivagans, Rabies, Canada
Lasionycteris noctivagans, Rabies, Mexico
Lasiurus borealis, Rabies, United States
Lasiurus cinereus, Rabies, United States
Lasiurus cinereus, Rabies, Brazil
Lasiurus cinereus, Rabies, Canada
Lasiurus ega, Rabies, Brazil
Lasiurus ega, Rabies, Paraguay
Lemniscomys striatus, Bartonellosis - other systemic, Kenya
Lemniscomys striatus, Lassa fever, Guinea
Lemniscomys striatus, Spondweni, Worldwide
Lemniscomys striatus, Spondweni, Central African Republic
Lemur catta, Toxoplasmosis, United States
Lemur catta, Echinococcosis - multilocular, France
Lemur catta, Toxoplasmosis, Worldwide
Lemur catta, Capillariasis - extraintestinal, Worldwide
Lemur catta, Capillariasis - extraintestinal, Chile
Lemur catta, Ehrlichiosis - human monocytic, Worldwide
Lemur catta, Giardiasis, Italy
Lemur catta, Hymenolepis nana infection, Worldwide
Lemur catta, West Nile fever, Madagascar
Leontopithecus chrysomelas, Toxoplasmosis, Brazil
Leopardus geoffroyi, Toxoplasmosis, Brazil
Leopardus geoffroyi, Dirofilariasis, Argentina
Leopardus pardalis, Dirofilariasis, United States
Leopardus pardalis, Echinococcosis - American polycystic, Argentina
Leopardus pardalis, Toxoplasmosis, Mexico
Leopardus tigrinus, Toxoplasmosis, Brazil
Leopardus wiedii, Dirofilariasis, Guatemala
Leopardus wiedii, Toxoplasmosis, Guatemala
Leptailurus serval, Leptospirosis, Sudan
Leptonychotes weddellii, Toxoplasmosis, Worldwide
Lepus americanus, Brucellosis, United States
Lepus americanus, California encephalitis group, United States
Lepus americanus, Powassan, Canada
Lepus americanus, Tularemia, Canada
Lepus europaeus, Tularemia, France
Lepus europaeus, Tularemia, Hungary
Lepus europaeus, Tularemia, Sweden
Lepus europaeus, Anaplasmosis, Italy
Lepus europaeus, Brucellosis, Worldwide
Lepus europaeus, Campylobacteriosis, Italy
Lepus europaeus, Crimean-Congo hemorrhagic fever, Germany
Lepus europaeus, Echinococcosis - multilocular, Worldwide
Lepus europaeus, Echinococcosis - multilocular, Switzerland
Lepus europaeus, Echinococcosis - unilocular, Argentina
Lepus europaeus, Fascioliasis, Argentina
Lepus europaeus, Hantaviruses - Old World, Czech Republic
Lepus europaeus, Leishmaniasis - visceral, Italy
Lepus europaeus, Lyme disease, Italy
Lepus europaeus, Q-fever, Spain
Lepus europaeus, Sindbis, Russian Federation
Lepus europaeus, Thelaziasis, Italy
Lepus europaeus, Thogoto group, Russian Federation
Lepus europaeus, Toxoplasmosis, Austria
Lepus europaeus, Toxoplasmosis, Czech Republic
Lepus europaeus, Toxoplasmosis, Italy
Lepus europaeus, Toxoplasmosis, Slovakia
Lepus europaeus, Tularemia, Denmark
Lepus europaeus, Tularemia, Germany
Lepus europaeus, Tularemia, Netherlands
Lepus europaeus, Tularemia, Switzerland
Lepus granatensis, Leishmaniasis - visceral, Worldwide
Lepus granatensis, Leishmaniasis - visceral, Spain
Lepus granatensis, Toxoplasmosis, Spain
Lepus oiostolus, Echinococcosis - multilocular, China
Lepus timidus, Tularemia, Norway
Lepus timidus, Tularemia, Sweden
Lepus yarkandensis, Leishmaniasis - visceral, China
Liomys irroratus, Toxoplasmosis, Mexico
Lobodon carcinophaga, Toxoplasmosis, Worldwide
Lontra canadensis, Diphyllobothriasis, United States
Lophuromys flavopunctatus, Schistosomiasis - mansoni, Kenya
Lophuromys sikapusi, Rabies, Central African Republic
Loxodonta africana, Anthrax, Botswana
Loxodonta africana, Anthrax, Namibia
Loxodonta africana, Cryptosporidiosis, South Africa
Loxodonta africana, Plague, Zimbabwe
Loxodonta africana, Toxoplasmosis, Zimbabwe
Loxodonta cyclotis, Mammomonogamiasis, Central African Republic
Loxodontomys micropus, Hantavirus pulmonary syndrome, Argentina
Lutra lutra, Anisakiasis, Portugal
Lutra lutra, Diphyllobothriasis, Poland
Lutra lutra, Dirofilariasis, Worldwide
Lutra lutra, Dirofilariasis, Republic of Korea
Lutra lutra, Dirofilariasis, Serbia and Montenegro
Lutra lutra, Metorchiasis, Poland
Lutra lutra, Microsporidiosis, Czech Republic
Lutra lutra, Opisthorchiasis, Germany
Lutra lutra, Opisthorchiasis, Poland
Lutra lutra, Toxoplasmosis, Spain
Lutra lutra, Toxoplasmosis, United Kingdom
Lycalopex griseus, Leptospirosis, Argentina
Lycalopex gymnocercus, Echinococcosis - unilocular, Argentina
Lycalopex vetulus, Leishmaniasis - visceral, Worldwide
Lycaon pictus, Echinococcosis - unilocular, South Africa
Lycaon pictus, Rabies, Botswana
Lycaon pictus, Rabies, Kenya
Lycaon pictus, Rabies, Namibia
Lycaon pictus, Rabies, South Africa
Lycaon pictus, Rabies, Zambia
Lycaon pictus, Tuberculosis, South Africa
Lynx canadensis, Toxoplasmosis, Canada
Lynx canadensis, Plague, United States
Lynx lynx, Diphyllobothriasis, Estonia
Lynx lynx, Sparganosis, Poland
Lynx lynx, Toxocariasis, Worldwide
Lynx lynx, Toxocariasis, Estonia
Lynx lynx, Toxocariasis, Finland
Lynx lynx, Toxoplasmosis, Finland
Lynx lynx, Trichinosis, Estonia
Lynx lynx, Trichinosis, Finland
Lynx lynx, Trichinosis, Sweden
Lynx lynx, Vaccinia and cowpox, Sweden
Lynx lynx, Echinococcosis - American polycystic, Mexico
Lynx lynx, Leptospirosis, Spain
Lynx lynx, Plague, United States
Lynx lynx, Toxoplasmosis, Canada
Lynx lynx, Toxoplasmosis, Spain
Lynx lynx, Trichinosis, Switzerland
Lynx lynx, Trichinosis, United States
Lynx pardinus, Toxoplasmosis, Spain
Lynx pardinus, Leptospirosis, Spain
Lynx pardinus, Leishmaniasis - visceral, Spain
Lynx pardinus, Toxocariasis, Spain
Lynx rufus, Cryptosporidiosis, United States
Lynx rufus, Toxoplasmosis, United States
Lynx rufus, Toxocariasis, Worldwide
Lynx rufus, Echinococcosis - American polycystic, Mexico
Lynx rufus, Toxoplasmosis, Canada
Lynx rufus, Bartonellosis - cat borne, United States
Lynx rufus, Echinococcosis - American polycystic, Worldwide
Lynx rufus, Giardiasis, Worldwide
Lynx rufus, Giardiasis, United States
Lynx rufus, Rabies, United States
Lynx rufus, Toxocariasis, United States
Lynx rufus, Trypanosomiasis - American, United States
Macaca arctoides, Melioidosis, United States
Macaca fascicularis, Ebola, Worldwide
Macaca fascicularis, Ebola, Philippines
Macaca fascicularis, Malaria, Malaysia
Macaca fascicularis, Malaria, Worldwide
Macaca fascicularis, Amoebiasis, China
Macaca fascicularis, Amoebiasis, Italy
Macaca fascicularis, Amoebiasis, Philippines
Macaca fascicularis, Balantidiasis, Italy
Macaca fascicularis, Bartonellosis - other systemic, Worldwide
Macaca fascicularis, Bartonellosis - other systemic, Ireland
Macaca fascicularis, Bertiella and Inermicapsifer, Mauritius
Macaca fascicularis, Chikungunya, Malaysia
Macaca fascicularis, Chikungunya, Philippines
Macaca fascicularis, Cryptosporidiosis, Italy
Macaca fascicularis, Cryptosporidiosis, Thailand
Macaca fascicularis, Cyclosporiasis, Italy
Macaca fascicularis, Dengue, Philippines
Macaca fascicularis, Ebola, United States
Macaca fascicularis, Giardiasis, Worldwide
Macaca fascicularis, Giardiasis, Italy
Macaca fascicularis, Giardiasis, Thailand
Macaca fascicularis, Hepatitis B, Mauritius
Macaca fascicularis, Herpes B infection, Worldwide
Macaca fascicularis, Herpes B infection, Indonesia
Macaca fascicularis, Herpes B infection, Malaysia
Macaca fascicularis, Herpes B infection, Netherlands
Macaca fascicularis, Japanese encephalitis, Philippines
Macaca fascicularis, Malaria, Indonesia
Macaca fascicularis, Malaria, Laos
Macaca fascicularis, Melioidosis, Philippines
Macaca fascicularis, Melioidosis, United Kingdom
Macaca fascicularis, Toxoplasmosis, China
Macaca fascicularis, Tularemia, Germany
Macaca fuscata, Balantidiasis, Japan
Macaca fuscata, Bartonellosis - other systemic, Japan
Macaca fuscata, Gongylonemiasis, Japan
Macaca fuscata, Herpes B infection, Worldwide
Macaca fuscata, Herpes B infection, Australia
Macaca fuscata, Japanese encephalitis, Japan
Macaca fuscata, Measles, Republic of Korea
Macaca fuscata, Strongyloidiasis, Japan
Macaca leonina, Chikungunya, Worldwide
Macaca leonina, Chikungunya, Thailand
Macaca leonina, Dengue, Thailand
Macaca leonina, Japanese encephalitis, Thailand
Macaca mulatta, Tuberculosis, United States
Macaca mulatta, Bartonellosis - other systemic, China
Macaca mulatta, Cryptosporidiosis, China
Macaca mulatta, Giardiasis, China
Macaca mulatta, Microsporidiosis, China
Macaca mulatta, West Nile fever, United States
Macaca mulatta, Adenovirus infection, United States
Macaca mulatta, Balantidiasis, Worldwide
Macaca mulatta, Balantidiasis, China
Macaca mulatta, Bartonellosis - other systemic, Worldwide
Macaca mulatta, Coccidioidomycosis, Worldwide
Macaca mulatta, Coccidioidomycosis, United States
Macaca mulatta, Gastroenteritis - viral, United States
Macaca mulatta, Herpes B infection, Worldwide
Macaca mulatta, Herpes B infection, Puerto Rico
Macaca mulatta, Herpes B infection, United States
Macaca mulatta, Kyasanur Forest disease, China
Macaca mulatta, Listeriosis, Worldwide
Macaca mulatta, Trypanosomiasis - American, Worldwide
Macaca mulatta, Trypanosomiasis - American, United States
Macaca mulatta, Tuberculosis, Germany
Macaca mulatta, Tularemia, United States
Macaca nemestrina, Chikungunya, Worldwide
Macaca nemestrina, Chikungunya, Thailand
Macaca nemestrina, Dengue, Thailand
Macaca nemestrina, Japanese encephalitis, Thailand
Macaca nemestrina, Melioidosis, United States
Macaca nigra, Echinococcosis - multilocular, Japan
Macaca nigra, Amoebiasis, Indonesia
Macaca nigra, Echinococcosis - multilocular, Worldwide
Macaca radiata, Kyasanur Forest disease, India
Macaca radiata, Herpes B infection, Worldwide
Macaca radiata, Kyasanur Forest disease, Worldwide
Macaca silenus, Trypanosomiasis - American, United States
Macaca sinica, Bunyaviridae infections - misc., Sri Lanka
Macaca sinica, Chandipura and Vesicular stomatitis viruses, Sri Lanka
Macaca sinica, Chikungunya, Sri Lanka
Macaca sinica, Dengue, Sri Lanka
Macaca sinica, Japanese encephalitis, Sri Lanka
Macaca sinica, Sindbis, Sri Lanka
Macaca sinica, Toxoplasmosis, Sri Lanka
Macaca sylvanus, Herpes B infection, Gibraltar
Macaca sylvanus, Tick-borne encephalitis, Worldwide
Macaca sylvanus, Tick-borne encephalitis, Germany
Macaca sylvanus, Vaccinia and cowpox, Netherlands
Macaca sylvanus, West Nile fever, Canada
Macroglossus minimus, Ebola, Philippines
Macropus agilis, Ross River disease, Worldwide
Macropus dorsalis, Echinococcosis - unilocular, Australia
Macropus eugenii, Toxoplasmosis, United States
Macropus eugenii, Toxoplasmosis, New Zealand
Macropus eugenii, Toxoplasmosis, Worldwide
Macropus eugenii, Toxoplasmosis, Hungary
Macropus fuliginosus, Toxoplasmosis, Australia
Macropus fuliginosus, Toxoplasmosis, United States
Macropus fuliginosus, Ross River disease, Australia
Macropus giganteus, Cryptosporidiosis, Australia
Macropus giganteus, Fascioliasis, Australia
Macropus giganteus, Leptospirosis, Australia
Macropus robustus, Echinococcosis - unilocular, Australia
Macropus rufogriseus, Leishmaniasis - visceral, Worldwide
Macropus rufogriseus, Leishmaniasis - visceral, Spain
Macropus rufogriseus, Toxoplasmosis, New Zealand
Macropus rufogriseus, Angiostrongyliasis, Worldwide
Macropus rufogriseus, Angiostrongyliasis, Australia
Macropus rufogriseus, Fascioliasis, Australia
Macropus rufogriseus, Toxoplasmosis, Spain
Mandrillus leucophaeus, Paragonimiasis, Worldwide
Mandrillus leucophaeus, Paragonimiasis, Cameroon
Mandrillus sphinx, Cryptosporidiosis, Congo
Mandrillus sphinx, Cryptosporidiosis, Norway
Mandrillus sphinx, Giardiasis, Congo
Mandrillus sphinx, Giardiasis, Norway
Mandrillus sphinx, O'nyong nyong, Gabon
Mandrillus sphinx, West Nile fever, Gabon
Mandrillus sphinx, Yellow fever, Gabon
Marmosa murina, Leishmaniasis - cutaneous, Worldwide
Marmota flaviventris, Cryptosporidiosis, United States
Marmota himalayana, Plague, China
Marmota monax, Toxoplasmosis, United States
Marmota monax, Powassan, United States
Marmota monax, Rabies, United States
Marmota monax, Toxoplasmosis, Worldwide
Marmota monax, Tularemia, United States
Marmota sibirica, Plague, Mongolia
Martes americana, Dioctophyma renale infection, Canada
Martes foina, Dirofilariasis, Serbia and Montenegro
Martes foina, Toxoplasmosis, Spain
Martes foina, Dirofilariasis, Worldwide
Martes foina, Dirofilariasis, Slovakia
Martes foina, Rabies, Germany
Martes foina, Thelaziasis, Italy
Martes foina, Trichinosis, Romania
Martes foina, Tularemia, Worldwide
Martes foina, Tularemia, Switzerland
Martes martes, Dirofilariasis, Serbia and Montenegro
Martes martes, Leishmaniasis - visceral, Spain
Martes martes, Toxoplasmosis, Spain
Martes melampus, Sarcocystosis, Japan
Martes melampus, Japanese spotted fever, Japan
Martes melampus, Trichinosis, Japan
Martes pennanti, Sarcocystosis, United States
Martes pennanti, Toxoplasmosis, United States
Mastomys erythroleucus, Leishmaniasis - cutaneous, Senegal
Mastomys erythroleucus, Rift Valley fever, Senegal
Mastomys erythroleucus, Spondweni, Worldwide
Mastomys erythroleucus, Spondweni, Senegal
Mastomys huberti, Rift Valley fever, Senegal
Mastomys huberti, Schistosomiasis - mansoni, Senegal
Mastomys natalensis, Lassa fever, Worldwide
Mastomys natalensis, Lassa fever, Nigeria
Mastomys natalensis, Lassa fever, Guinea
Mastomys natalensis, Plague, Zimbabwe
Mastomys natalensis, Lassa fever,
Mastomys natalensis, Bartonellosis - other systemic, Kenya
Mastomys natalensis, Chikungunya, Guinea
Mastomys natalensis, Crimean-Congo hemorrhagic fever, Guinea
Mastomys natalensis, Lassa fever, Ivory Coast
Mastomys natalensis, Lassa fever, Mali
Mastomys natalensis, Lassa fever, Zambia
Mastomys natalensis, Leishmaniasis - cutaneous, Kenya
Mastomys natalensis, Leishmaniasis - cutaneous, Nigeria
Maxomys rajah, Toxoplasmosis, Malaysia
Mazama americana, Toxoplasmosis, Peru
Mazama americana, Rabies, Argentina
Mazama gouazoubira, Toxoplasmosis, Peru
Mazama gouazoubira, Anaplasmosis, Brazil
Mazama gouazoubira, Ehrlichiosis - human monocytic, Brazil
Megaderma lyra, Toxoplasmosis, China
Megaderma spasma, Nipah virus infection, Vietnam
Megadontomys thomasi, Hantavirus pulmonary syndrome, Mexico
Meles anakuma, Sarcocystosis, Japan
Meles meles, Dirofilariasis, Serbia and Montenegro
Meles meles, Histoplasmosis, Austria
Meles meles, Histoplasmosis, Denmark
Meles meles, Histoplasmosis, Germany
Meles meles, Leishmaniasis - visceral, Georgia
Meles meles, Leptospirosis, Spain
Meles meles, Lyme disease, Poland
Meles meles, Sarcocystosis, Japan
Meles meles, Sparganosis, Poland
Meles meles, Toxoplasmosis, Spain
Meles meles, Trichinosis, Republic of Korea
Meles meles, Trichinosis, Russian Federation
Meles meles, Tuberculosis, United Kingdom
Mellivora capensis, Rabies, Zimbabwe
Melogale moschata, Rabies, China
Melogale moschata, Rabies, Taiwan
Melogale moschata, SARS, Worldwide
Melogale moschata, Toxoplasmosis, China
Mephitis mephitis, Anaplasmosis, Worldwide
Mephitis mephitis, Bartonellosis - other systemic, United States
Mephitis mephitis, California encephalitis group, Canada
Mephitis mephitis, Leptospirosis, Canada
Mephitis mephitis, Paragonimiasis, Canada
Mephitis mephitis, Powassan, Canada
Mephitis mephitis, Rabies, Canada
Mephitis mephitis, Rabies, United States
Mephitis mephitis, Salmonellosis, Canada
Mephitis mephitis, Toxoplasmosis, Worldwide
Mephitis mephitis, Toxoplasmosis, United States
Mephitis mephitis, Trypanosomiasis - American, United States
Mephitis mephitis, Tularemia, United States
Mephitis mephitis, West Nile fever, United States
Meriones crassus, Leishmaniasis - cutaneous, Israel
Meriones crassus, Fascioliasis, Saudi Arabia
Meriones crassus, Leishmaniasis - cutaneous, Egypt
Meriones libycus, Leishmaniasis - cutaneous, Iran
Meriones libycus, Leishmaniasis - cutaneous, Libya
Meriones libycus, Leishmaniasis - cutaneous, Saudi Arabia
Meriones libycus, Leishmaniasis - cutaneous, Turkmenistan
Meriones libycus, Leishmaniasis - cutaneous, Uzbekistan
Meriones meridianus, Vaccinia and cowpox, Turkmenistan
Meriones meridianus, Leishmaniasis - visceral, China
Meriones persicus, Plague, Iran
Meriones sacramenti, Leishmaniasis - cutaneous, Egypt
Meriones shawi, Leishmaniasis - cutaneous, Morocco
Meriones shawi, Leishmaniasis - cutaneous, Tunisia
Meriones shawi, Relapsing fever, Libya
Meriones tristrami, Bartonellosis - other systemic, Israel
Meriones unguiculatus, Plague, Mongolia
Mesocricetus auratus, Lymphocytic choriomeningitis, Worldwide
Mesocricetus auratus, Cryptosporidiosis, China
Mesocricetus auratus, Giardiasis, China
Mesocricetus auratus, Hymenolepis diminuta infection, China
Mesocricetus auratus, Hymenolepis nana infection, China
Mesocricetus brandti, Plague, Iran
Metachirus nudicaudatus, Dengue, French Guiana
Metachirus nudicaudatus, Leishmaniasis - cutaneous, Brazil
Micaelamys namaquensis, Bartonellosis - other systemic, South Africa
Micoureus paraguayanus, Hantavirus pulmonary syndrome, Brazil
Micoureus paraguayanus, Leishmaniasis - cutaneous, Brazil
Micromys minutus, Typhus - scrub, Republic of Korea
